IES.PADRE,IES_NOMBRE,SECTOR_IES,CIUDAD,Programa.Académico,NIVEL_ACADÉMICO,Sexo,Año,Graduados
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,MAESTRÍA EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,POSGRADO,MUJER,2019,3
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ESPECIALIZACION EN ALTA GERENCIA,POSGRADO,MUJER,2019,6
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN SEGURIDAD INFORMÁTICA,POSGRADO,MUJER,2019,2
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,HOMBRE,2019,2
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2019,16
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,HOMBRE,2019,12
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2019,8
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2019,34
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,INGENIERÍA DE SISTEMAS,PREGRADO,MUJER,2019,3
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2019,1
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2019,1
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,HOMBRE,2019,2
2847,CORPORACION UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - U,PRIVADA,SANTANDER,TECNOLOGIA EN DISEÑO GRAFICO,PREGRADO,MUJER,2019,1
3716,TECNOLOGICA FITEC,PRIVADA,SANTANDER,TÉCNICA PROFESIONAL EN OPERACIÓN DE COMERCIO ELECTRÓNICO,PREGRADO,MUJER,2019,3
3716,TECNOLOGICA FITEC,PRIVADA,SANTANDER,TÉCNICA PROFESIONAL EN OPERACIÓN DE COMERCIO ELECTRÓNICO,PREGRADO,HOMBRE,2019,1
3716,TECNOLOGICA FITEC,PRIVADA,SANTANDER,TECNOLOGIA EN COMERCIO INTERNACIONAL,PREGRADO,MUJER,2019,1
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,INGENIERIA AMBIENTAL Y DE SANEAMIENTO,PREGRADO,MUJER,2019,55
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,LICENCIATURA EN ARTES,PREGRADO,HOMBRE,2019,16
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,INGENIERÍA DE PRODUCCIÓN,PREGRADO,HOMBRE,2019,4
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,INGENIERIA EN HIGIENE Y SEGURIDAD INDUSTRIAL,PREGRADO,MUJER,2019,16
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,TRABAJO SOCIAL,PREGRADO,HOMBRE,2019,8
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,LICENCIATURA EN ARTES,PREGRADO,HOMBRE,2019,4
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,INGENIERIA AGROINDUSTRIAL,PREGRADO,MUJER,2019,4
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,ESPECIALIZACIÓN TECNOLÓGICA EN EMPAQUE  EMBALAJE Y ALMACENAMIENTO DE MERCANCÍAS EN EL TRANSPORTE MULTIMODAL,POSGRADO,MUJER,2019,1
2207,INSTITUTO UNIVERSITARIO DE LA PAZ,OFICIAL,SANTANDER,QUIMICA.,PREGRADO,HOMBRE,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERÍA ELECTRÓNICA,PREGRADO,HOMBRE,2019,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERÍA AGRÍCOLA,PREGRADO,HOMBRE,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2019,12
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,MAESTRÍA EN GERENCIA DE ORGANIZACIONES,POSGRADO,MUJER,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION DE EMPRESAS DE ECONOMIA SOLIDARIA,PREGRADO,HOMBRE,2019,7
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2019,16
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERÍA ELECTRÓNICA,PREGRADO,HOMBRE,2019,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN FINANZAS,POSGRADO,HOMBRE,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2019,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN MERCADEO ESTRATÉGICO,POSGRADO,MUJER,2019,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERÍA DE SISTEMAS,PREGRADO,HOMBRE,2019,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGÍA EN SISTEMAS DE INFORMACIÓN,PREGRADO,HOMBRE,2019,1
3810,CORPORACION EDUCATIVA -ITAE-,PRIVADA,SANTANDER,TECNOLOGIA EN DISEÑO DE MODAS Y APLICACIONES TEXTILES,PREGRADO,HOMBRE,2019,1
5801,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN HIGIENE Y SEGURIDAD EN EL TRABAJO,PREGRADO,MUJER,2019,33
5801,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA Y DIDACTICAS ESPECIFICAS,POSGRADO,MUJER,2019,25
5801,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA DE PROYECTOS,POSGRADO,HOMBRE,2019,5
5801,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN HIGIENE Y SEGURIDAD EN EL TRABAJO,PREGRADO,MUJER,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN DERECHO PÚBLICO,POSGRADO,MUJER,2019,11
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,TECNOLOGÍA EN REGENCIA DE FARMACIA,PREGRADO,MUJER,2019,117
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO DE FAMILIA,POSGRADO,MUJER,2019,20
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2019,21
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,LITERATURA,PREGRADO,HOMBRE,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN PSICOLOGIA CLINICA Y DE LA SALUD,POSGRADO,MUJER,2019,35
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN OPERACION DE PROCESOS EXTRACTIVOS DE BIOMASA ENERGETICA,PREGRADO,HOMBRE,2019,4
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA DE RECURSOS ENERGETICOS,POSGRADO,HOMBRE,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN OPERACION DE PROCESOS EXTRACTIVOS DE BIOMASA ENERGETICA,PREGRADO,MUJER,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,PROFESIONAL  EN GASTRONOMÍA Y  ALTA COCINA,PREGRADO,MUJER,2019,7
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO DISCIPLINARIO,POSGRADO,HOMBRE,2019,8
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,INGENIERIA FINANCIERA,PREGRADO,HOMBRE,2019,21
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN COMUNICACIÓN DIGITAL Y MEDIOS INTERACTIVOS,POSGRADO,MUJER,2019,4
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,MAESTRIA EN GESTIÓN  APLICACIÓN Y DESARROLLO DE SOFTWARE,POSGRADO,HOMBRE,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,TECNOLOGÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,PREGRADO,HOMBRE,2019,22
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN APLICACIÓN DE TIC PARA LA ENSEÑANZA,POSGRADO,MUJER,2019,460
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,MAESTRÍA EN GESTIÓN DE LA TECNOLOGÍA EDUCATIVA,POSGRADO,HOMBRE,2019,609
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,MAESTRÍA EN GESTIÓN DE LA TECNOLOGÍA EDUCATIVA,POSGRADO,MUJER,2019,982
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2019,9
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,MUJER,2019,13
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA FINANCIERA,POSGRADO,MUJER,2019,1
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN ADMINISTRACIÓN DE LA INFORMÁTICA EDUCATIVA,POSGRADO,HOMBRE,2019,23
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,MEDICINA VETERINARIA,PREGRADO,MUJER,2019,4
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,MAESTRÍA EN INVESTIGACIÓN EN ENFERMEDADES INFECCIOSAS,POSGRADO,MUJER,2019,3
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA DE SERVICIOS DE SALUD,POSGRADO,MUJER,2019,1
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN APLICACIÓN DE TIC PARA LA ENSEÑANZA,POSGRADO,MUJER,2019,563
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,MAESTRIA EN TECNOLOGIA EDUCATIVA Y MEDIOS INNOVADORES PARA LA EDUCACION,POSGRADO,MUJER,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN RADIOLOGIA E IMAGENES DIAGNOSTICAS,POSGRADO,HOMBRE,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,TECNOLOGÍA EN GESTIÓN GASTRONÓMICA,PREGRADO,HOMBRE,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,PSICOLOGIA,PREGRADO,MUJER,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,MAESTRÍA EN EDUCACIÓN,POSGRADO,MUJER,2019,17
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,DERECHO,PREGRADO,HOMBRE,2019,6
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,MAESTRIA EN E-LEARNING,POSGRADO,MUJER,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,COMUNICACION SOCIAL,PREGRADO,HOMBRE,2019,5
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,HOMBRE,2019,9
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN FINANZAS,POSGRADO,MUJER,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ESPECIALIZACION EN EDUCACIÓN INCLUSIVA,POSGRADO,MUJER,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,LITERATURA,PREGRADO,MUJER,2019,2
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,ADMINISTRACION TURÍSTICA Y HOTELERA,PREGRADO,HOMBRE,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2019,1
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,INGENIERIA FINANCIERA,PREGRADO,HOMBRE,2019,4
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,PSICOLOGIA,PREGRADO,MUJER,2019,18
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,PRIVADA,SANTANDER,INGENIERIA FINANCIERA,PREGRADO,HOMBRE,2019,6
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,TECNOLOGÍA EN GESTIÓN INDUSTRIAL,PREGRADO,HOMBRE,2019,10
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,TECNOLOGIA EN SUPERVISION DE OBRAS CIVILES,PREGRADO,MUJER,2019,7
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL EN LA INDUSTRIA MINERA Y PETROLERA,POSGRADO,MUJER,2019,5
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,HOMBRE,2019,1
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,DERECHO,PREGRADO,HOMBRE,2019,26
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,TECNOLOGIA EN DISEÑO GRAFICO PUBLICITARIO,PREGRADO,HOMBRE,2019,2
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,TECNOLOGIA EN DISEÑO GRAFICO PUBLICITARIO,PREGRADO,MUJER,2019,2
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,MUJER,2019,11
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,BACTERIOLOGIA Y LABORATORIO CLINICO,PREGRADO,HOMBRE,2019,3
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,MEDICINA VETERINARIA Y ZOOTECNIA,PREGRADO,HOMBRE,2019,4
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,INSTRUMENTACION QUIRURGICA,PREGRADO,MUJER,2019,22
2832,UNIVERSIDAD DE SANTANDER - UDES,PRIVADA,SANTANDER,INSTRUMENTACION QUIRURGICA,PREGRADO,HOMBRE,2019,2
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,FONOAUDIOLOGIA,PREGRADO,MUJER,2019,11
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,HOMBRE,2019,3
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2019,3
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,INGENIERIA INDUSTRIAL,PREGRADO,MUJER,2019,4
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,INGENIERIA BIOMEDICA,PREGRADO,HOMBRE,2019,5
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,POSGRADO,HOMBRE,2019,9
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ARQUITECTURA,PREGRADO,MUJER,2019,28
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN DERECHO DE LAS RELACIONES LABORALES,POSGRADO,HOMBRE,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,MAESTRÍA EN DERECHO,POSGRADO,MUJER,2019,1
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN ENDODONCIA,POSGRADO,MUJER,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO PROCESAL,POSGRADO,HOMBRE,2019,14
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,POSGRADO,MUJER,2019,15
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN INTERVENTORIA Y SUPERVISIÓN DE LA CONSTRUCCION,POSGRADO,MUJER,2019,3
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN DERECHO CONSTITUCIONAL,POSGRADO,MUJER,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,INGENIERIA MECATRONICA,PREGRADO,MUJER,2019,3
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN ENDODONCIA,POSGRADO,HOMBRE,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA AGROINDUSTRIAL,POSGRADO,MUJER,2019,2
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,MUJER,2019,4
1735,UNIVERSIDAD MANUELA BELTRAN-UMB-,PRIVADA,SANTANDER,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,HOMBRE,2019,3
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PREGRADO,HOMBRE,2019,2
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,POSGRADO,HOMBRE,2019,2
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2019,7
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,ESPECIALIZACION EN DERECHO PENAL,POSGRADO,MUJER,2019,6
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2019,8
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2019,13
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN DERECHO DE FAMILIA,POSGRADO,HOMBRE,2019,1
1806,UNIVERSIDAD LIBRE,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUAS,PREGRADO,MUJER,2019,3
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA AGROINDUSTRIAL,POSGRADO,HOMBRE,2019,1
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,QUIMICA AMBIENTAL,PREGRADO,HOMBRE,2019,1
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,NEGOCIOS INTERNACIONALES,PREGRADO,MUJER,2019,22
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN ORTODONCIA,POSGRADO,HOMBRE,2019,7
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,INGENIERIA MECATRONICA,PREGRADO,HOMBRE,2019,6
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,MAESTRÍA EN CIENCIAS Y TECNOLOGÍAS AMBIENTALES,POSGRADO,MUJER,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN GERENCIA AGROINDUSTRIAL,POSGRADO,HOMBRE,2019,11
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,DERECHO,PREGRADO,HOMBRE,2019,19
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,CULTURA FISICA  DEPORTE Y RECREACION,PREGRADO,HOMBRE,2019,15
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACIÓN EN GERENCIA DE NEGOCIOS INTERNACIONALES,POSGRADO,MUJER,2019,2
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,QUIMICA AMBIENTAL,PREGRADO,HOMBRE,2019,1
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,NEGOCIOS INTERNACIONALES,PREGRADO,MUJER,2019,14
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,NEGOCIOS INTERNACIONALES,PREGRADO,HOMBRE,2019,15
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,COMERCIO EXTERIOR,PREGRADO,HOMBRE,2019,1
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,NEGOCIOS INTERNACIONALES,PREGRADO,HOMBRE,2019,5
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,NEGOCIOS INTERNACIONALES,PREGRADO,MUJER,2019,9
1704,UNIVERSIDAD SANTO TOMAS,PRIVADA,SANTANDER,ESPECIALIZACION EN ENDODONCIA,POSGRADO,HOMBRE,2019,3
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN GESTIÓN EMPRESARIAL,PREGRADO,HOMBRE,2019,97
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN MERCADEO,PREGRADO,HOMBRE,2019,5
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,PROFESIONAL EN MARKETING Y NEGOCIOS INTERNACIONALES,PREGRADO,HOMBRE,2019,16
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGÍA EN ESTUDIOS GEOTÉCNICOS,PREGRADO,HOMBRE,2019,16
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,PREGRADO,MUJER,2019,9
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN  SISTEMAS DE TELECOMUNICACIONES.,PREGRADO,MUJER,2019,5
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN GESTION AGROINDUSTRIAL,PREGRADO,MUJER,2019,3
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGÍA EN DISEÑO Y ADMINISTRACIÓN DE SISTEMAS,PREGRADO,HOMBRE,2019,6
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGÍA EN OPERACIÓN Y MANTENIMIENTO ELECTROMECÁNICO,PREGRADO,HOMBRE,2019,81
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,MUJER,2019,76
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN MANEJO DE RECURSOS AMBIENTALES,PREGRADO,MUJER,2019,118
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2019,85
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,PREGRADO,HOMBRE,2019,38
3201,UNIDADES TECNOLOGICAS DE SANTANDER,OFICIAL,SANTANDER,TECNOLOGÍA EN ESTUDIOS GEOTÉCNICOS,PREGRADO,MUJER,2019,14
